,ID_CLIENTE,SAFRA_REF,RENDA_MES_ANTERIOR,NO_FUNCIONARIOS
168016,1276604410881911401,2020-02,259478.0,87.0
254678,7722287846688771887,2020-02,202727.0,165.0
343246,1977574645216036803,2020-02,169573.0,120.0
7298,4863405965754103821,2020-02,54201.0,112.0
48337,7910340581026492945,2020-02,817505.0,115.0
563319,1292049196559782171,2020-02,124706.0,123.0
274713,234898976850399181,2020-02,139750.0,140.0
277392,5855956854975734380,2020-02,324955.0,144.0
391867,8343941262792249232,2020-02,377634.0,118.0
518839,274692171162531764,2020-02,161508.0,99.0
15981,7436628409157313756,2020-02,682877.0,126.0
552482,5136739522477907100,2020-02,143618.0,104.0
406030,187117706370645370,2020-02,134640.0,100.0
195331,459290606780222306,2020-02,377395.0,95.0
361215,5761480994209806499,2020-02,278898.0,137.0
319690,3279078057358159966,2020-02,534884.0,144.0
299888,5225029212547588718,2020-02,80621.0,120.0
452141,3156852928909455203,2020-02,203783.0,120.0
184005,903093877129717133,2020-02,422370.0,110.0
513412,8287608084245946173,2020-02,111017.0,124.0
96984,4489904752023469353,2020-02,103313.0,118.0
496898,2805743565496207618,2020-02,402591.0,128.0
421672,1997130697107291654,2020-02,556964.0,119.0
494238,6964108750473070287,2020-02,163001.0,116.0
30791,1430896989654626045,2020-02,291503.0,134.0
229490,2397171153213063761,2020-02,610326.0,98.0
291493,8926565682509268383,2020-02,95355.0,138.0
336379,4045739494965095560,2020-02,97612.0,131.0
404960,5888474320320735000,2020-02,143339.0,99.0
469780,7177785309735471560,2020-02,322659.0,125.0
290386,5860276371789140450,2020-02,77429.0,112.0
243613,4679462479444735708,2020-02,232431.0,146.0
214046,4334472256949955221,2020-02,148636.0,118.0
10128,5758033363847724111,2020-02,54593.0,113.0
284711,3275327267689584006,2020-02,136499.0,128.0
447899,8198518259946944874,2020-02,62930.0,159.0
40925,3977861004707764824,2020-02,583239.0,121.0
149294,6284433051333854194,2020-02,426093.0,103.0
476625,5786895437851445408,2020-02,600499.0,136.0
383460,8376902089871279815,2020-02,178137.0,140.0
386342,4858887739802767402,2020-02,605914.0,142.0
215416,1414132620714431952,2020-02,159500.0,84.0
1539,7325545718770538459,2020-02,331956.0,131.0
51130,3285246914299291124,2020-02,90542.0,118.0
414368,3698481516392183789,2020-02,303224.0,135.0
339142,5440313607363845188,2020-02,318766.0,109.0
435120,682352428813668634,2020-02,84164.0,122.0
499857,5864443060004179363,2020-02,283970.0,100.0
366846,4675067298171588603,2020-02,86855.0,129.0
91190,6662531979151878793,2020-02,328671.0,145.0
99888,3248432590399829766,2020-02,76897.0,138.0
163655,7541360189313243820,2020-02,360213.0,93.0
344723,2761181567313020223,2020-02,172934.0,82.0
249178,7920896580423665241,2020-02,162352.0,118.0
414381,6617479989097680138,2020-02,131444.0,155.0
391830,6330043096034525408,2020-02,387343.0,94.0
313996,9206030810342980458,2020-02,348969.0,105.0
166539,924957821424248698,2020-02,277742.0,137.0
57029,2530707686830644666,2020-02,120640.0,116.0
341920,1272921915900711149,2020-02,498056.0,100.0
251905,7215093571368368138,2020-02,289742.0,117.0
354654,8213533889694327948,2020-02,409491.0,145.0
73378,121658372387044248,2020-02,280581.0,100.0
15988,3997247264680905799,2020-02,650493.0,144.0
24912,2302464746243069589,2020-02,54467.0,119.0
275967,6471448246085839373,2020-02,192481.0,124.0
223891,8106044482585783481,2020-02,643254.0,116.0
117313,4995217181024687397,2020-02,302967.0,134.0
218210,8779038337925278543,2020-02,338511.0,138.0
36783,3093415403379897112,2020-02,506782.0,105.0
566273,780065359501679358,2020-02,409082.0,122.0
372449,1078687383992817574,2020-02,34969.0,137.0
332374,7908414709866823255,2020-02,168688.0,134.0
483332,5897410907783139228,2020-02,217323.0,125.0
391823,4795152981525833467,2020-02,174138.0,136.0
42509,4935929591787890253,2020-02,449199.0,149.0
513422,7895753719321668294,2020-02,638333.0,149.0
552642,6969348581033924947,2020-02,288898.0,143.0
253361,7949169060790541229,2020-02,129328.0,131.0
326496,4023893292051953692,2020-02,306094.0,118.0
105583,6987942592445950913,2020-02,226433.0,135.0
499868,1036256411320325774,2020-02,566106.0,88.0
54107,1043585102535564595,2020-02,41507.0,107.0
552813,1953058402621337677,2020-02,372574.0,112.0
310075,1044568737046072781,2020-02,67370.0,112.0
366834,7751080728852739823,2020-02,152508.0,134.0
232312,8503092146854371576,2020-02,1105896.0,112.0
240746,3281617395243454427,2020-02,817591.0,106.0
45465,5988277776808227480,2020-02,463630.0,141.0
267534,5176940320835464459,2020-02,128071.0,117.0
152141,5522764880180045081,2020-02,419791.0,99.0
59954,4850722092974676955,2020-02,438429.0,129.0
447746,6030285068945261052,2020-02,193447.0,101.0
195324,2290083177086946553,2020-02,201567.0,113.0
307190,5726178124659661019,2020-02,214378.0,116.0
65797,417157680860985231,2020-02,185390.0,109.0
277444,1777508458351542706,2020-02,259779.0,120.0
556600,6582676833651678345,2020-02,629913.0,133.0
263164,2201150681962815877,2020-02,189658.0,109.0
98766,3682570285558758138,2020-02,329353.0,134.0
332373,5503391736465275980,2020-02,417208.0,123.0
456043,8724731934863284019,2020-02,772135.0,122.0
15987,4530631557358349711,2020-02,134395.0,112.0
510742,1308019675417057675,2020-02,276206.0,113.0
447739,3511416927745338332,2020-02,564887.0,112.0
142226,4820852183212661131,2020-02,91139.0,93.0
176854,8874257794774679816,2020-02,205346.0,167.0
390517,963687627963462983,2020-02,229465.0,149.0
91211,6349142675790687765,2020-02,405973.0,145.0
214221,7535160686416710323,2020-02,679638.0,107.0
131922,2455576782104041698,2020-02,61433.0,117.0
181128,3027683745465216663,2020-02,36137.0,113.0
102664,7930925883736021864,2020-02,340545.0,124.0
294353,792560389712312178,2020-02,68043.0,108.0
26644,5893903674205161232,2020-02,183041.0,106.0
165149,1088521227159442264,2020-02,458885.0,98.0
270450,8716163053080758848,2020-02,106391.0,123.0
453317,2369364892942408355,2020-02,76833.0,123.0
102676,3631603567749349715,2020-02,150087.0,122.0
214224,8646472172649019955,2020-02,137854.0,139.0
494215,3045840317107313913,2020-02,368580.0,88.0
553927,8382418367191468432,2020-02,524005.0,125.0
59953,1118514612547157551,2020-02,621663.0,98.0
431018,8015571584405428572,2020-02,59565.0,114.0
174036,465309249432033993,2020-02,102131.0,106.0
91192,6532139198609901627,2020-02,589636.0,119.0
464332,3829967475074118757,2020-02,277005.0,141.0
302709,8522044805243541048,2020-02,367736.0,97.0
436529,8529899700094903171,2020-02,57125.0,130.0
189599,7142043104834932013,2020-02,141528.0,80.0
488713,662944582644865942,2020-02,749871.0,130.0
476483,5409960473983330744,2020-02,532615.0,124.0
354347,1637960623843047520,2020-02,42296.0,107.0
369574,4661684997487171886,2020-02,151208.0,161.0
436531,8195468623809753777,2020-02,37659.0,149.0
48351,2493305884832539159,2020-02,73135.0,129.0
518825,4395421876733405196,2020-02,510149.0,117.0
564660,7141263195360679278,2020-02,620009.0,122.0
44302,6759864637454708017,2020-02,660721.0,131.0
508122,649279100559994713,2020-02,191970.0,130.0
186798,3161361581909316305,2020-02,166306.0,96.0
263148,7710364735942975505,2020-02,697683.0,119.0
368430,6547707428090179960,2020-02,191466.0,131.0
85289,2785178201607654410,2020-02,569537.0,108.0
439261,8173830874846355280,2020-02,57972.0,131.0
105599,683445437387317282,2020-02,365619.0,121.0
15992,6545052034269841737,2020-02,212494.0,110.0
131954,3772710147663076183,2020-02,328573.0,112.0
464322,6276792736652545216,2020-02,339876.0,123.0
414371,8041261093764417881,2020-02,570650.0,108.0
461604,8826489829259520138,2020-02,67076.0,133.0
406036,5875663709136533612,2020-02,182258.0,126.0
140689,1235244772550233980,2020-02,131178.0,98.0
189598,1299146298565441811,2020-02,187669.0,122.0
133445,6020593949794792044,2020-02,329948.0,132.0
358564,6643358471662528195,2020-02,141416.0,127.0
96999,4982042089827666585,2020-02,229070.0,137.0
73369,9184785003280841216,2020-02,388165.0,109.0
458832,7041489327620930099,2020-02,167751.0,121.0
486051,7818340804682162328,2020-02,524086.0,108.0
1584,5078307295214858596,2020-02,666789.0,134.0
379509,2119292203323657032,2020-02,37568.0,88.0
431027,5048392903148444335,2020-02,164052.0,107.0
386350,1104269683367198574,2020-02,122757.0,128.0
18944,7816319470107777265,2020-02,95253.0,126.0
102667,5477900120643078645,2020-02,227746.0,107.0
540398,2535803443850893368,2020-02,685871.0,121.0
514718,8292458529987016717,2020-02,256385.0,133.0
243626,1253437108265925705,2020-02,147134.0,101.0
443854,866011924076225884,2020-02,630734.0,110.0
73368,761746217261797478,2020-02,538986.0,134.0
214047,5460280878923715699,2020-02,124566.0,145.0
212497,2687720147676132707,2020-02,284099.0,110.0
422795,334065431792475495,2020-02,185523.0,113.0
403189,4874157215501489741,2020-02,243385.0,118.0
145299,510795635145114083,2020-02,80307.0,94.0
488728,4043546053926060305,2020-02,240302.0,92.0
464325,7707459425750676368,2020-02,112541.0,131.0
526882,7444686668183702737,2020-02,9119.0,130.0
87052,8374461419511631785,2020-02,284582.0,114.0
391820,1002362614649347438,2020-02,374233.0,97.0
328002,4527499691197377217,2020-02,181137.0,141.0
380774,7398738404146260251,2020-02,362226.0,113.0
24905,5371387005775513675,2020-02,221827.0,124.0
140708,3382624494518753363,2020-02,37440.0,124.0
496893,472772897496154354,2020-02,144016.0,125.0
524191,8512214463586144353,2020-02,1013397.0,104.0
212502,2645324649046215594,2020-02,238332.0,112.0
361226,4571290108043699959,2020-02,385950.0,127.0
406040,1069093308328204542,2020-02,738824.0,95.0
545854,3713742318997880410,2020-02,219808.0,121.0
438156,7787306805605072964,2020-02,540232.0,128.0
268942,1692423451726508456,2020-02,47592.0,115.0
502737,3724562776372632620,2020-02,689358.0,116.0
488714,2634859679238614382,2020-02,187992.0,140.0
379510,5799279645678609726,2020-02,159400.0,162.0
304529,8505870778358741102,2020-02,125422.0,125.0
433835,6012031176108922616,2020-02,883229.0,87.0
7402,4008627434689715639,2020-02,268942.0,134.0
543154,5613825020130267729,2020-02,269003.0,92.0
466938,1366416810235233769,2020-02,681383.0,105.0
76443,8548612698724688238,2020-02,154762.0,150.0
116209,3931892303497206092,2020-02,440766.0,112.0
212500,8123515208041701633,2020-02,208264.0,85.0
366864,3807130563335796378,2020-02,87212.0,119.0
273244,7686361238195690925,2020-02,266860.0,128.0
526892,2466177460692220853,2020-02,826958.0,112.0
282987,6238903426443761049,2020-02,476861.0,111.0
221067,660382477567765256,2020-02,308309.0,128.0
469798,2371917341091102894,2020-02,419487.0,98.0
464327,1115703227712697214,2020-02,1065264.0,98.0
201149,798425422240919854,2020-02,271015.0,118.0
561971,837142477962609471,2020-02,468785.0,121.0
456048,5901769182336230217,2020-02,26612.0,0.0
123183,7451017400765373278,2020-02,387293.0,105.0
166574,2083323809219952960,2020-02,462431.0,118.0
559337,3218792504195936313,2020-02,340447.0,117.0
82294,5369576709077493659,2020-02,178486.0,142.0
143568,410843023337872279,2020-02,113360.0,98.0
159568,7108899417216809461,2020-02,97173.0,131.0
55829,2020646654269061959,2020-02,190923.0,110.0
169517,3660744270380078352,2020-02,242470.0,102.0
232320,8609938720215175911,2020-02,196595.0,116.0
355834,8274986328479596038,2020-02,113468.0,149.0
270624,2943087245123311166,2020-02,733826.0,95.0
206779,4089244710305890246,2020-02,295924.0,111.0
466939,8961924617442201922,2020-02,575848.0,111.0
24909,1613152204777372951,2020-02,305353.0,104.0
229499,7289435138601868544,2020-02,567605.0,131.0
79309,113538242419211987,2020-02,226334.0,96.0
285990,3192341047315717823,2020-02,385692.0,95.0
85303,4635578010631860111,2020-02,683523.0,88.0
243630,8897340779547593728,2020-02,276543.0,160.0
461605,3137879241768961145,2020-02,68122.0,128.0
117316,7770458886439606839,2020-02,352787.0,155.0
146427,5481711897502154955,2020-02,276979.0,119.0
271737,8083157716178259762,2020-02,352786.0,124.0
280196,2619109825960703851,2020-02,332892.0,120.0
59945,4724876423989598202,2020-02,77602.0,138.0
96978,968199235777440720,2020-02,831441.0,120.0
73373,5999145415800242177,2020-02,324868.0,112.0
561967,6143250120040658989,2020-02,165472.0,97.0
380781,8828303152301461681,2020-02,302028.0,100.0
436536,2346482557594782345,2020-02,732995.0,130.0
198196,3632378524835692731,2020-02,218110.0,118.0
175237,7613717984547031729,2020-02,181102.0,127.0
232322,2033394215069562776,2020-02,123377.0,110.0
143570,8901696535927078963,2020-02,608221.0,141.0
325114,9089528044547831569,2020-02,382022.0,136.0
177037,5791518044186095039,2020-02,283197.0,123.0
134942,2771214050521171719,2020-02,172511.0,84.0
432431,5918810537171565818,2020-02,454057.0,122.0
277398,4785355632922927313,2020-02,924252.0,125.0
548521,652740132671309295,2020-02,143683.0,98.0
420095,499242942549937267,2020-02,354705.0,142.0
108558,2214132103234633622,2020-02,118633.0,67.0
94168,1849408830951333776,2020-02,625224.0,122.0
553921,3970572142453508637,2020-02,355121.0,112.0
257422,6950439982480713649,2020-02,103324.0,132.0
23717,8332840690177201182,2020-02,258122.0,96.0
113284,351031887141663937,2020-02,416172.0,105.0
425568,2903869860445366876,2020-02,335573.0,138.0
168102,5810778736737569699,2020-02,156774.0,157.0
551212,7182085930008391174,2020-02,326254.0,106.0
117319,4465150716052427320,2020-02,280459.0,87.0
561955,2951563549197799278,2020-02,495991.0,155.0
85294,8609211777002937758,2020-02,796800.0,124.0
343247,8576047157867370630,2020-02,425005.0,127.0
543161,1696462947583294958,2020-02,189071.0,151.0
108535,4071158585850879204,2020-02,113373.0,123.0
201153,5606267905834401873,2020-02,246868.0,117.0
16001,4532469127306079736,2020-02,497162.0,112.0
294364,8348574220426911086,2020-02,612724.0,107.0
281695,1003144834589372198,2020-02,278870.0,114.0
192452,2762573180349093009,2020-02,379532.0,105.0
502651,6784879562354696650,2020-02,89565.0,151.0
201152,696014079855281037,2020-02,481866.0,114.0
110292,4995679129936981612,2020-02,185181.0,153.0
274607,7268895973869107930,2020-02,241409.0,154.0
447763,1192810733461560329,2020-02,350544.0,103.0
91203,3447213159487287154,2020-02,458019.0,119.0
391836,3629889536335411116,2020-02,39129.0,123.0
73422,8090979772607373437,2020-02,43506.0,137.0
438157,7246466789138290692,2020-02,302008.0,144.0
488717,6091519986999196884,2020-02,466328.0,158.0
271747,3095686599956852697,2020-02,440992.0,165.0
461614,6368582840625614207,2020-02,458578.0,111.0
551220,6204723742351094322,2020-02,336495.0,89.0
99882,8570963260597299378,2020-02,233457.0,143.0
45457,4919908458022265747,2020-02,282099.0,126.0
502650,6941381638534728190,2020-02,76977.0,123.0
343291,1156082905751962591,2020-02,155415.0,114.0
280198,5287265869592025756,2020-02,439346.0,136.0
201155,6754039979151386401,2020-02,363233.0,117.0
407407,7031913170099381454,2020-02,23382.0,108.0
355814,550640993893626857,2020-02,354889.0,139.0
274601,1958660709350677213,2020-02,29526.0,116.0
487521,4061297388883391410,2020-02,92549.0,114.0
364039,1683619849073499603,2020-02,261440.0,139.0
540389,1507697130807703164,2020-02,297688.0,103.0
556621,4556737702757145073,2020-02,258261.0,123.0
425576,2735662700719640627,2020-02,72430.0,109.0
142397,6681781879793693802,2020-02,153213.0,156.0
251908,6134696632487351445,2020-02,449693.0,121.0
505451,1533755281771668509,2020-02,200131.0,118.0
403179,5373371196946859811,2020-02,243319.0,129.0
499874,7492389223353246125,2020-02,82908.0,116.0
246381,7992317448197179816,2020-02,563530.0,141.0
437972,4831939798545673038,2020-02,169061.0,137.0
254696,5358243820364010940,2020-02,263647.0,97.0
394685,4537982850248578883,2020-02,424421.0,146.0
551219,6242636379248496392,2020-02,105538.0,135.0
117341,2335982750277990437,2020-02,555522.0,123.0
526913,6521201759558790083,2020-02,240699.0,115.0
235193,257162352336759783,2020-02,242549.0,123.0
105613,8400764778654490278,2020-02,662479.0,132.0
169516,7595945751692012281,2020-02,406297.0,123.0
332041,5511113649464808344,2020-02,238165.0,105.0
27886,717981637594591016,2020-02,105903.0,124.0
361228,4130617254899676131,2020-02,614358.0,118.0
296069,7870373680211625064,2020-02,376675.0,107.0
48349,6198047969028248384,2020-02,220321.0,136.0
529625,2347028805684088098,2020-02,251054.0,130.0
506833,5304403477328695520,2020-02,105374.0,103.0
79323,86110062990790869,2020-02,383202.0,111.0
550106,8909740532547211288,2020-02,566371.0,118.0
191277,5687511145009775604,2020-02,231015.0,114.0
246384,8535586342375301953,2020-02,168246.0,119.0
336406,8080988579391900405,2020-02,433077.0,128.0
529627,2208316821038817776,2020-02,170584.0,106.0
39596,621182491555347581,2020-02,136237.0,106.0
235198,5122095358293179297,2020-02,111842.0,130.0
4399,1543875954928694094,2020-02,25914.0,148.0
23715,7120090169052575663,2020-02,1033201.0,107.0
472444,7571271990906543121,2020-02,523194.0,111.0
1553,7457803471605010846,2020-02,426428.0,108.0
65809,6916556752218696485,2020-02,407484.0,141.0
333494,1192891347324061812,2020-02,299533.0,104.0
330742,5635781225931111684,2020-02,268837.0,114.0
62894,5274777191770957761,2020-02,147658.0,134.0
181131,7085295800541340563,2020-02,239329.0,109.0
480605,4593070249039532001,2020-02,117873.0,93.0
166557,5434353421615275749,2020-02,401948.0,117.0
315350,3036967290595689189,2020-02,360591.0,141.0
48373,66220087398241662,2020-02,497788.0,97.0
391827,5883155883105348987,2020-02,518315.0,144.0
120219,2677901391425651891,2020-02,160484.0,122.0
418853,1477629972594346481,2020-02,462029.0,139.0
1555,4335865859049992260,2020-02,360634.0,134.0
567326,3022528659032597047,2020-02,169432.0,105.0
547229,7626832470282570499,2020-02,497109.0,121.0
488723,2763141362035716801,2020-02,479158.0,95.0
